# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
IndexesFlusher.totalFlushingTimeUs,1706134667610000000,1706134727617000000,60073
IndexesFlusher.totalFlushesRetried,1706134667610000000,1706134727617000000,0
IndexesFlusher.totalContentionQuotaSpent,1706134667610000000,1706134727617000000,0
IndexesFlusher.totalFlushes,1706134667610000000,1706134727617000000,59
ReadAction.executionsCount,1706134727617000000,1706134787616000000,166
FlushQueue.queueSize90P,1706134727617000000,1706134787616000000,2
FlushQueue.waitingTimeMaxNs,1706134727617000000,1706134787616000000,199229439
AWTEventQueue.dispatchTime90PNs,1706134727617000000,1706134787616000000,901119
FlushQueue.waitingTimeAvgNs,1706134727617000000,1706134787616000000,4753702.120805369
FlushQueue.tasksExecuted,1706134727617000000,1706134787616000000,149
FlushQueue.executionTimeAvgNs,1706134727617000000,1706134787616000000,2664664.053691275
AWTEventQueue.dispatchTimeMaxNs,1706134727617000000,1706134787616000000,199229439
FlushQueue.queueSizeAvg,1706134727617000000,1706134787616000000,0.40268456375838924
AWTEventQueue.eventsDispatched,1706134727617000000,1706134787616000000,553
WriteAction.executionsCount,1706134727617000000,1706134787616000000,0
AWTEventQueue.dispatchTimeTotalNS,1706134727617000000,1706134787616000000,761474078
AWTEventQueue.dispatchTimeAvgNs,1706134727617000000,1706134787616000000,1377543.7540687162
FlushQueue.queueSizeMax,1706134727617000000,1706134787616000000,4
FlushQueue.executionTimeMaxNs,1706134727617000000,1706134787616000000,199229439
FlushQueue.executionTime90PNs,1706134727617000000,1706134787616000000,569343
FlushQueue.waitingTime90PNs,1706134727617000000,1706134787616000000,2310143
workspaceModel.mutableEntityStorage.resolve.ms,1706134727617000000,1706134787616000000,0
jps.load.initial.state.ms,1706134727617000000,1706134787616000000,15
workspaceModel.mutableEntityStorage.modify.entity.ms,1706134727617000000,1706134787616000000,0
workspaceModel.global.apply.state.to.project.ms,1706134727617000000,1706134787616000000,0
jps.global.handle.changed.events.ms,1706134727617000000,1706134787616000000,0
jps.global.get.library.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1706134727617000000,1706134787616000000,0
workspaceModel.save.cache.to.file.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1706134727617000000,1706134787616000000,0
jps.global.get.libraries.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1706134727617000000,1706134787616000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1706134727617000000,1706134787616000000,0
workspaceModel.load.cache.from.file.ms,1706134727617000000,1706134787616000000,0
jps.app.storage.content.writer.save.component.ms,1706134727617000000,1706134787616000000,0
jps.global.handle.before.change.events.ms,1706134727617000000,1706134787616000000,0
jps.library.entities.serializer.save.entities.ms,1706134727617000000,1706134787616000000,0
jps.global.initialize.library.bridges.after.loading.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706134727617000000,1706134787616000000,0
workspaceModel.global.updates.ms,1706134727617000000,1706134787616000000,0
workspaceModel.global.updates.count,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.entities.ms,1706134727617000000,1706134787616000000,7
jps.global.initialize.library.bridges.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1706134727617000000,1706134787616000000,0
jps.save.global.entities.ms,1706134727617000000,1706134787616000000,73
workspaceModel.load.cache.metadata.from.file.ms,1706134727617000000,1706134787616000000,0
jps.app.storage.content.reader.load.component.ms,1706134727617000000,1706134787616000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1706134727617000000,1706134787616000000,0
workspaceModel.sync.entities.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1706134727617000000,1706134787616000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706134727617000000,1706134787616000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1706134727617000000,1706134787616000000,0
jps.library.entities.serializer.load.entities.ms,1706134727617000000,1706134787616000000,0
jps.global.get.library.by.name.ms,1706134727617000000,1706134787616000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1706134727617000000,1706134787616000000,0
FilePageCache.uncachedFileAccess,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1706134727617000000,1706134787616000000,120
MappedFileStorage.totalPagesMapped,1706134727617000000,1706134787616000000,6
FilePageCacheLockFree.totalPagesAllocated,1706134727617000000,1706134787616000000,0
DirectByteBufferAllocator.disposed,1706134727617000000,1706134787616000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1706134727617000000,1706134787616000000,0
StorageLockContext.competingThreads.max,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalBytesWritten,1706134727617000000,1706134787616000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1706134727617000000,1706134787616000000,0
StorageLockContext.competingThreads.avg,1706134727617000000,1706134787616000000,0.0
MappedFileStorage.totalTimeSpentOnMappingUs,1706134727617000000,1706134787616000000,472
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1706134727617000000,1706134787616000000,207650816
FilePageCacheLockFree.heapBytesInUse,1706134727617000000,1706134787616000000,0
StreamlinedBlobStorage.recordsDeleted,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1706134727617000000,1706134787616000000,0
MappedFileStorage.storages,1706134727617000000,1706134787616000000,6
FilePageCacheLockFree.totalPagesWriteMs,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1706134727617000000,1706134787616000000,0
StorageLockContext.competingThreads.90P,1706134727617000000,1706134787616000000,0
FilePageCache.disposedBuffers,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1706134727617000000,1706134787616000000,187
FilePageCacheLockFree.totalBytesRequested,1706134727617000000,1706134787616000000,0
FilePageCache.pageFastCacheHits,1706134727617000000,1706134787616000000,0
FilePageCache.pageHits,1706134727617000000,1706134787616000000,0
StreamlinedBlobStorage.recordsAllocated,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalPagesWritten,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1706134727617000000,1706134787616000000,0
FilePageCache.capacityInBytes,1706134727617000000,1706134787616000000,503316478
DirectByteBufferAllocator.hits,1706134727617000000,1706134787616000000,0
FilePageCache.pageLoads,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1706134727617000000,1706134787616000000,50079
FilePageCache.pageLoadsAboveSizeThreshold,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalBytesRead,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalPagesReclaimed,1706134727617000000,1706134787616000000,0
DirectByteBufferAllocator.reclaimed,1706134727617000000,1706134787616000000,0
FilePageCache.totalPageDisposalsUs,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1706134727617000000,1706134787616000000,0
FilePageCache.maxRegisteredFiles,1706134727617000000,1706134787616000000,539
StreamlinedBlobStorage.recordsRelocated,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1706134727617000000,1706134787616000000,0
FilePageCache.totalPageLoadsUs,1706134727617000000,1706134787616000000,0
MappedFileStorage.totalBytesMapped,1706134727617000000,1706134787616000000,98566144
FilePageCacheLockFree.totalPagesReadMs,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.nativeBytesInUse,1706134727617000000,1706134787616000000,16384
FilePageCache.maxCacheSizeInBytes,1706134727617000000,1706134787616000000,207634432
FilePageCacheLockFree.totalPagesRequested,1706134727617000000,1706134787616000000,0
FilePageCacheLockFree.totalPagesHandedOver,1706134727617000000,1706134787616000000,0
DirectByteBufferAllocator.misses,1706134727617000000,1706134787616000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1706134727617000000,1706134787616000000,0
FileNameCache.totalMisses,1706134727617000000,1706134787616000000,0
FileNameCache.queries,1706134727617000000,1706134787616000000,0
IndexesFlusher.totalFlushingTimeUs,1706134727617000000,1706134787616000000,49653
IndexesFlusher.totalFlushesRetried,1706134727617000000,1706134787616000000,0
IndexesFlusher.totalContentionQuotaSpent,1706134727617000000,1706134787616000000,0
IndexesFlusher.totalFlushes,1706134727617000000,1706134787616000000,60
ReadAction.executionsCount,1706134787616000000,1706134847616000000,0
FlushQueue.queueSize90P,1706134787616000000,1706134847616000000,0
FlushQueue.waitingTimeMaxNs,1706134787616000000,1706134847616000000,868351
AWTEventQueue.dispatchTime90PNs,1706134787616000000,1706134847616000000,647167
FlushQueue.waitingTimeAvgNs,1706134787616000000,1706134847616000000,475477.3333333333
FlushQueue.tasksExecuted,1706134787616000000,1706134847616000000,72
FlushQueue.executionTimeAvgNs,1706134787616000000,1706134847616000000,176481.77777777778
AWTEventQueue.dispatchTimeMaxNs,1706134787616000000,1706134847616000000,946175
FlushQueue.queueSizeAvg,1706134787616000000,1706134847616000000,0.0
AWTEventQueue.eventsDispatched,1706134787616000000,1706134847616000000,84
WriteAction.executionsCount,1706134787616000000,1706134847616000000,0
AWTEventQueue.dispatchTimeTotalNS,1706134787616000000,1706134847616000000,31995083
AWTEventQueue.dispatchTimeAvgNs,1706134787616000000,1706134847616000000,380845.71428571426
FlushQueue.queueSizeMax,1706134787616000000,1706134847616000000,0
FlushQueue.executionTimeMaxNs,1706134787616000000,1706134847616000000,696319
FlushQueue.executionTime90PNs,1706134787616000000,1706134847616000000,452607
FlushQueue.waitingTime90PNs,1706134787616000000,1706134847616000000,638975
workspaceModel.mutableEntityStorage.resolve.ms,1706134787616000000,1706134847616000000,0
jps.load.initial.state.ms,1706134787616000000,1706134847616000000,15
workspaceModel.mutableEntityStorage.modify.entity.ms,1706134787616000000,1706134847616000000,0
workspaceModel.global.apply.state.to.project.ms,1706134787616000000,1706134847616000000,0
jps.global.handle.changed.events.ms,1706134787616000000,1706134847616000000,0
jps.global.get.library.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1706134787616000000,1706134847616000000,0
workspaceModel.save.cache.to.file.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1706134787616000000,1706134847616000000,0
jps.global.get.libraries.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1706134787616000000,1706134847616000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1706134787616000000,1706134847616000000,0
workspaceModel.load.cache.from.file.ms,1706134787616000000,1706134847616000000,0
jps.app.storage.content.writer.save.component.ms,1706134787616000000,1706134847616000000,0
jps.global.handle.before.change.events.ms,1706134787616000000,1706134847616000000,0
jps.library.entities.serializer.save.entities.ms,1706134787616000000,1706134847616000000,0
jps.global.initialize.library.bridges.after.loading.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706134787616000000,1706134847616000000,0
workspaceModel.global.updates.ms,1706134787616000000,1706134847616000000,0
workspaceModel.global.updates.count,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.entities.ms,1706134787616000000,1706134847616000000,7
jps.global.initialize.library.bridges.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1706134787616000000,1706134847616000000,0
jps.save.global.entities.ms,1706134787616000000,1706134847616000000,73
workspaceModel.load.cache.metadata.from.file.ms,1706134787616000000,1706134847616000000,0
jps.app.storage.content.reader.load.component.ms,1706134787616000000,1706134847616000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1706134787616000000,1706134847616000000,0
workspaceModel.sync.entities.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1706134787616000000,1706134847616000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706134787616000000,1706134847616000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1706134787616000000,1706134847616000000,0
jps.library.entities.serializer.load.entities.ms,1706134787616000000,1706134847616000000,0
jps.global.get.library.by.name.ms,1706134787616000000,1706134847616000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1706134787616000000,1706134847616000000,0
FilePageCache.uncachedFileAccess,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1706134787616000000,1706134847616000000,120
MappedFileStorage.totalPagesMapped,1706134787616000000,1706134847616000000,6
FilePageCacheLockFree.totalPagesAllocated,1706134787616000000,1706134847616000000,0
DirectByteBufferAllocator.disposed,1706134787616000000,1706134847616000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1706134787616000000,1706134847616000000,0
StorageLockContext.competingThreads.max,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalBytesWritten,1706134787616000000,1706134847616000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1706134787616000000,1706134847616000000,0
StorageLockContext.competingThreads.avg,1706134787616000000,1706134847616000000,0.0
MappedFileStorage.totalTimeSpentOnMappingUs,1706134787616000000,1706134847616000000,472
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1706134787616000000,1706134847616000000,207650816
FilePageCacheLockFree.heapBytesInUse,1706134787616000000,1706134847616000000,0
StreamlinedBlobStorage.recordsDeleted,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1706134787616000000,1706134847616000000,0
MappedFileStorage.storages,1706134787616000000,1706134847616000000,6
FilePageCacheLockFree.totalPagesWriteMs,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1706134787616000000,1706134847616000000,0
StorageLockContext.competingThreads.90P,1706134787616000000,1706134847616000000,0
FilePageCache.disposedBuffers,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1706134787616000000,1706134847616000000,176
FilePageCacheLockFree.totalBytesRequested,1706134787616000000,1706134847616000000,0
FilePageCache.pageFastCacheHits,1706134787616000000,1706134847616000000,0
FilePageCache.pageHits,1706134787616000000,1706134847616000000,0
StreamlinedBlobStorage.recordsAllocated,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalPagesWritten,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1706134787616000000,1706134847616000000,0
FilePageCache.capacityInBytes,1706134787616000000,1706134847616000000,503316478
DirectByteBufferAllocator.hits,1706134787616000000,1706134847616000000,0
FilePageCache.pageLoads,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1706134787616000000,1706134847616000000,49100
FilePageCache.pageLoadsAboveSizeThreshold,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalBytesRead,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalPagesReclaimed,1706134787616000000,1706134847616000000,0
DirectByteBufferAllocator.reclaimed,1706134787616000000,1706134847616000000,0
FilePageCache.totalPageDisposalsUs,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1706134787616000000,1706134847616000000,0
FilePageCache.maxRegisteredFiles,1706134787616000000,1706134847616000000,539
StreamlinedBlobStorage.recordsRelocated,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1706134787616000000,1706134847616000000,0
FilePageCache.totalPageLoadsUs,1706134787616000000,1706134847616000000,0
MappedFileStorage.totalBytesMapped,1706134787616000000,1706134847616000000,98566144
FilePageCacheLockFree.totalPagesReadMs,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.nativeBytesInUse,1706134787616000000,1706134847616000000,16384
FilePageCache.maxCacheSizeInBytes,1706134787616000000,1706134847616000000,207634432
FilePageCacheLockFree.totalPagesRequested,1706134787616000000,1706134847616000000,0
FilePageCacheLockFree.totalPagesHandedOver,1706134787616000000,1706134847616000000,0
DirectByteBufferAllocator.misses,1706134787616000000,1706134847616000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1706134787616000000,1706134847616000000,0
FileNameCache.totalMisses,1706134787616000000,1706134847616000000,0
FileNameCache.queries,1706134787616000000,1706134847616000000,0
IndexesFlusher.totalFlushingTimeUs,1706134787616000000,1706134847616000000,43463
IndexesFlusher.totalFlushesRetried,1706134787616000000,1706134847616000000,0
IndexesFlusher.totalContentionQuotaSpent,1706134787616000000,1706134847616000000,0
IndexesFlusher.totalFlushes,1706134787616000000,1706134847616000000,60
ReadAction.executionsCount,1706134847616000000,1706134907616000000,0
FlushQueue.queueSize90P,1706134847616000000,1706134907616000000,0
FlushQueue.waitingTimeMaxNs,1706134847616000000,1706134907616000000,839679
AWTEventQueue.dispatchTime90PNs,1706134847616000000,1706134907616000000,651263
FlushQueue.waitingTimeAvgNs,1706134847616000000,1706134907616000000,545146.7397260274
FlushQueue.tasksExecuted,1706134847616000000,1706134907616000000,73
FlushQueue.executionTimeAvgNs,1706134847616000000,1706134907616000000,198936.54794520547
AWTEventQueue.dispatchTimeMaxNs,1706134847616000000,1706134907616000000,1155071
FlushQueue.queueSizeAvg,1706134847616000000,1706134907616000000,0.0
AWTEventQueue.eventsDispatched,1706134847616000000,1706134907616000000,130
WriteAction.executionsCount,1706134847616000000,1706134907616000000,0
AWTEventQueue.dispatchTimeTotalNS,1706134847616000000,1706134907616000000,53028660
AWTEventQueue.dispatchTimeAvgNs,1706134847616000000,1706134907616000000,407943.3846153846
FlushQueue.queueSizeMax,1706134847616000000,1706134907616000000,0
FlushQueue.executionTimeMaxNs,1706134847616000000,1706134907616000000,724991
FlushQueue.executionTime90PNs,1706134847616000000,1706134907616000000,403455
FlushQueue.waitingTime90PNs,1706134847616000000,1706134907616000000,692223
workspaceModel.mutableEntityStorage.resolve.ms,1706134847616000000,1706134907616000000,0
jps.load.initial.state.ms,1706134847616000000,1706134907616000000,15
workspaceModel.mutableEntityStorage.modify.entity.ms,1706134847616000000,1706134907616000000,0
workspaceModel.global.apply.state.to.project.ms,1706134847616000000,1706134907616000000,0
