FilePageCache.uncachedFileAccess,1706134506371000000,1706134566371000000,0
FilePageCacheLockFree.heapBytesInUse,1706134506371000000,1706134566371000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1706134506371000000,1706134566371000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1706134506371000000,1706134566371000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1706134506371000000,1706134566371000000,0
DirectByteBufferAllocator.disposed,1706134506371000000,1706134566371000000,0
FilePageCacheLockFree.totalPagesHandedOver,1706134506371000000,1706134566371000000,0
FilePageCache.pageFastCacheHits,1706134506371000000,1706134566371000000,0
MappedFileStorage.totalBytesMapped,1706134506371000000,1706134566371000000,98566144
StreamlinedBlobStorage.recordsRelocated,1706134506371000000,1706134566371000000,0
FilePageCache.pageHits,1706134506371000000,1706134566371000000,0
FilePageCache.pageLoads,1706134506371000000,1706134566371000000,0
FilePageCacheLockFree.totalBytesWritten,1706134506371000000,1706134566371000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1706134506371000000,1706134566371000000,0
FilePageCacheLockFree.totalPagesReadMs,1706134506371000000,1706134566371000000,0
DirectByteBufferAllocator.reclaimed,1706134506371000000,1706134566371000000,0
FilePageCacheLockFree.totalPagesWriteMs,1706134506371000000,1706134566371000000,0
StreamlinedBlobStorage.recordsDeleted,1706134506371000000,1706134566371000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1706134506371000000,1706134566371000000,0
FilePageCache.maxRegisteredFiles,1706134506371000000,1706134566371000000,534
FilePageCacheLockFree.totalHeapBytesAllocated,1706134506371000000,1706134566371000000,0
StreamlinedBlobStorage.recordsAllocated,1706134506371000000,1706134566371000000,0
FileNameCache.queries,1706134506371000000,1706134566371000000,0
FileNameCache.totalMisses,1706134506371000000,1706134566371000000,0
AWTEventQueue.dispatchTimeMaxNs,1706134506371000000,1706134566371000000,356351
FlushQueue.waitingTime90PNs,1706134506371000000,1706134566371000000,262143
AWTEventQueue.dispatchTime90PNs,1706134506371000000,1706134566371000000,147455
AWTEventQueue.eventsDispatched,1706134506371000000,1706134566371000000,251
FlushQueue.queueSize90P,1706134506371000000,1706134566371000000,0
FlushQueue.waitingTimeAvgNs,1706134506371000000,1706134566371000000,197253.0055865922
AWTEventQueue.dispatchTimeAvgNs,1706134506371000000,1706134566371000000,102902.31075697212
FlushQueue.tasksExecuted,1706134506371000000,1706134566371000000,179
FlushQueue.waitingTimeMaxNs,1706134506371000000,1706134566371000000,491519
FlushQueue.executionTimeAvgNs,1706134506371000000,1706134566371000000,25604.290502793297
FlushQueue.executionTimeMaxNs,1706134506371000000,1706134566371000000,125439
FlushQueue.queueSizeAvg,1706134506371000000,1706134566371000000,0.0
WriteAction.executionsCount,1706134506371000000,1706134566371000000,0
AWTEventQueue.dispatchTimeTotalNS,1706134506371000000,1706134566371000000,25829731
ReadAction.executionsCount,1706134506371000000,1706134566371000000,0
FlushQueue.executionTime90PNs,1706134506371000000,1706134566371000000,46591
FlushQueue.queueSizeMax,1706134506371000000,1706134566371000000,0
jps.library.entities.serializer.save.entities.ms,1706134566371000000,1706134579368000000,0
jps.load.initial.state.ms,1706134566371000000,1706134579368000000,17
jps.save.global.entities.ms,1706134566371000000,1706134579368000000,119
jps.app.storage.content.writer.save.component.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1706134566371000000,1706134579368000000,0
jps.app.storage.content.reader.load.component.ms,1706134566371000000,1706134579368000000,2
jps.global.get.libraries.ms,1706134566371000000,1706134579368000000,0
workspaceModel.sync.entities.ms,1706134566371000000,1706134579368000000,0
