# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.housekeeperTurnsSkipped,1706263207583000000,1706263267622000000,52263
FilePageCacheLockFree.totalPageAllocationsWaited,1706263207583000000,1706263267622000000,0
FilePageCacheLockFree.totalPagesAllocated,1706263207583000000,1706263267622000000,2
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1706263207583000000,1706263267622000000,23442884
MappedFileStorage.totalBytesMapped,1706263207583000000,1706263267622000000,153354240
FilePageCacheLockFree.totalHeapBytesReclaimed,1706263207583000000,1706263267622000000,0
FilePageCache.uncachedFileAccess,1706263207583000000,1706263267622000000,480
FilePageCacheLockFree.totalPagesWriteMs,1706263207583000000,1706263267622000000,0
MappedFileStorage.totalPagesMapped,1706263207583000000,1706263267622000000,17
FilePageCache.maxCacheSizeInBytes,1706263207583000000,1706263267622000000,239534080
FilePageCacheLockFree.totalPagesReclaimed,1706263207583000000,1706263267622000000,0
StreamlinedBlobStorage.recordsDeleted,1706263207583000000,1706263267622000000,967
FilePageCacheLockFree.totalClosedStoragesReclaimed,1706263207583000000,1706263267622000000,0
FilePageCacheLockFree.totalPagesHandedOver,1706263207583000000,1706263267622000000,0
StreamlinedBlobStorage.recordsRelocated,1706263207583000000,1706263267622000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1706263207583000000,1706263267622000000,16384
FilePageCacheLockFree.totalPagesReadMs,1706263207583000000,1706263267622000000,9
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1706263207583000000,1706263267622000000,239550464
DirectByteBufferAllocator.hits,1706263207583000000,1706263267622000000,3
FilePageCache.maxRegisteredFiles,1706263207583000000,1706263267622000000,539
FilePageCache.pageHits,1706263207583000000,1706263267622000000,2
FilePageCacheLockFree.totalHeapBytesAllocated,1706263207583000000,1706263267622000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1706263207583000000,1706263267622000000,17043449
FilePageCacheLockFree.totalPagesRequested,1706263207583000000,1706263267622000000,4
FilePageCacheLockFree.totalBytesRead,1706263207583000000,1706263267622000000,16384
DirectByteBufferAllocator.reclaimed,1706263207583000000,1706263267622000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1706263207583000000,1706263267622000000,0
DirectByteBufferAllocator.disposed,1706263207583000000,1706263267622000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1706263207583000000,1706263267622000000,11
FilePageCache.capacityInBytes,1706263207583000000,1706263267622000000,503316478
FilePageCacheLockFree.totalBytesWritten,1706263207583000000,1706263267622000000,0
FilePageCache.totalPageLoadsUs,1706263207583000000,1706263267622000000,351398
FlushQueue.executionTimeMaxNs,1706263207583000000,1706263267622000000,0
FlushQueue.queueSize90P,1706263207583000000,1706263267622000000,0
FlushQueue.executionTime90PNs,1706263207583000000,1706263267622000000,0
FlushQueue.executionTimeAvgNs,1706263207583000000,1706263267622000000,0.0
AWTEventQueue.dispatchTime90PNs,1706263207583000000,1706263267622000000,0
WriteAction.executionsCount,1706263207583000000,1706263267622000000,1
ReadAction.executionsCount,1706263207583000000,1706263267622000000,1827
NonBlockingReadAction.finalizedExecutionTimeUs,1706263207583000000,1706263267622000000,2833110
AWTEventQueue.eventsDispatched,1706263207583000000,1706263267622000000,0
FlushQueue.queueSizeMax,1706263207583000000,1706263267622000000,0
AWTEventQueue.dispatchTimeMaxNs,1706263207583000000,1706263267622000000,0
FlushQueue.waitingTime90PNs,1706263207583000000,1706263267622000000,0
AWTEventQueue.dispatchTimeAvgNs,1706263207583000000,1706263267622000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1706263207583000000,1706263267622000000,2
FlushQueue.waitingTimeAvgNs,1706263207583000000,1706263267622000000,0.0
FlushQueue.queueSizeAvg,1706263207583000000,1706263267622000000,0.0
FlushQueue.waitingTimeMaxNs,1706263207583000000,1706263267622000000,0
NonBlockingReadAction.failedExecutionsCount,1706263207583000000,1706263267622000000,0
AWTEventQueue.dispatchTimeTotalNS,1706263207583000000,1706263267622000000,7832567558
FlushQueue.tasksExecuted,1706263207583000000,1706263267622000000,0
NonBlockingReadAction.failedExecutionTimeUs,1706263207583000000,1706263267622000000,0
IndexesFlusher.totalFlushingTimeUs,1706263267622000000,1706263327604000000,34900
IndexesFlusher.totalContentionQuotaSpent,1706263267622000000,1706263327604000000,0
IndexesFlusher.totalFlushes,1706263267622000000,1706263327604000000,60
IndexesFlusher.totalFlushesRetried,1706263267622000000,1706263327604000000,0
FileNameCache.totalMisses,1706263267622000000,1706263327604000000,0
FileNameCache.queries,1706263267622000000,1706263327604000000,0
workspaceModel.pre.handlers.ms,1706263267622000000,1706263327604000000,0
workspaceModel.collect.changes.ms,1706263267622000000,1706263327604000000,0
workspaceModel.loading.from.cache.ms,1706263267622000000,1706263327604000000,42
workspaceModel.replace.project.model.ms,1706263267622000000,1706263327604000000,0
workspaceModel.check.recursive.update.ms,1706263267622000000,1706263327604000000,0
workspaceModel.initializing.ms,1706263267622000000,1706263327604000000,0
workspaceModel.updates.count,1706263267622000000,1706263327604000000,0
workspaceModel.updates.precise.ms,1706263267622000000,1706263327604000000,0
workspaceModel.loading.total.ms,1706263267622000000,1706263327604000000,70
workspaceModel.init.bridges.ms,1706263267622000000,1706263327604000000,0
workspaceModel.update.unloaded.entities.ms,1706263267622000000,1706263327604000000,0
workspaceModel.updates.ms,1706263267622000000,1706263327604000000,0
workspaceModel.to.snapshot.ms,1706263267622000000,1706263327604000000,0
workspaceModel.global.updates.count,1706263267622000000,1706263327604000000,0
jps.global.initialize.library.bridges.after.loading.ms,1706263267622000000,1706263327604000000,0
jps.library.entities.serializer.load.entities.ms,1706263267622000000,1706263327604000000,0
jps.global.handle.before.change.events.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.entities.ms,1706263267622000000,1706263327604000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1706263267622000000,1706263327604000000,0
workspaceModel.load.cache.metadata.from.file.ms,1706263267622000000,1706263327604000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1706263267622000000,1706263327604000000,0
workspaceModel.global.apply.state.to.project.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1706263267622000000,1706263327604000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1706263267622000000,1706263327604000000,0
jps.load.initial.state.ms,1706263267622000000,1706263327604000000,14
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1706263267622000000,1706263327604000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1706263267622000000,1706263327604000000,0
jps.app.storage.content.writer.save.component.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706263267622000000,1706263327604000000,0
workspaceModel.global.updates.ms,1706263267622000000,1706263327604000000,0
jps.global.handle.changed.events.ms,1706263267622000000,1706263327604000000,0
jps.library.entities.serializer.save.entities.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1706263267622000000,1706263327604000000,1
workspaceModel.load.cache.from.file.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1706263267622000000,1706263327604000000,0
jps.global.initialize.library.bridges.ms,1706263267622000000,1706263327604000000,0
jps.global.get.libraries.ms,1706263267622000000,1706263327604000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1706263267622000000,1706263327604000000,0
jps.global.get.library.by.name.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1706263267622000000,1706263327604000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1706263267622000000,1706263327604000000,10
workspaceModel.moduleManagerBridge.load.module.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706263267622000000,1706263327604000000,0
jps.app.storage.content.reader.load.component.ms,1706263267622000000,1706263327604000000,2
workspaceModel.sync.entities.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1706263267622000000,1706263327604000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1706263267622000000,1706263327604000000,0
jps.save.global.entities.ms,1706263267622000000,1706263327604000000,37
workspaceModel.save.cache.to.file.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1706263267622000000,1706263327604000000,0
jps.global.get.library.ms,1706263267622000000,1706263327604000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1706263267622000000,1706263327604000000,0
FilePageCache.totalPageDisposalsUs,1706263267622000000,1706263327604000000,0
StorageLockContext.competingThreads.avg,1706263267622000000,1706263327604000000,0.0
StorageLockContext.competingThreads.max,1706263267622000000,1706263327604000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1706263267622000000,1706263327604000000,1659
StreamlinedBlobStorage.recordsAllocated,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1706263267622000000,1706263327604000000,0
MappedFileStorage.storages,1706263267622000000,1706263327604000000,16
FilePageCacheLockFree.housekeeperTurnsDone,1706263267622000000,1706263327604000000,120
StorageLockContext.competingThreads.90P,1706263267622000000,1706263327604000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1706263267622000000,1706263327604000000,0
FilePageCache.disposedBuffers,1706263267622000000,1706263327604000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1706263267622000000,1706263327604000000,0
DirectByteBufferAllocator.misses,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalPagesWritten,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.heapBytesInUse,1706263267622000000,1706263327604000000,0
FilePageCache.pageLoads,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.nativeBytesInUse,1706263267622000000,1706263327604000000,16384
FilePageCacheLockFree.totalBytesRequested,1706263267622000000,1706263327604000000,0
FilePageCache.pageFastCacheHits,1706263267622000000,1706263327604000000,208
FilePageCacheLockFree.housekeeperTimeSpentMs,1706263267622000000,1706263327604000000,110
FilePageCacheLockFree.housekeeperTurnsSkipped,1706263267622000000,1706263327604000000,52624
FilePageCacheLockFree.totalPageAllocationsWaited,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalPagesAllocated,1706263267622000000,1706263327604000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1706263267622000000,1706263327604000000,0
MappedFileStorage.totalBytesMapped,1706263267622000000,1706263327604000000,153354240
FilePageCacheLockFree.totalHeapBytesReclaimed,1706263267622000000,1706263327604000000,0
FilePageCache.uncachedFileAccess,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalPagesWriteMs,1706263267622000000,1706263327604000000,0
MappedFileStorage.totalPagesMapped,1706263267622000000,1706263327604000000,17
FilePageCache.maxCacheSizeInBytes,1706263267622000000,1706263327604000000,239534080
FilePageCacheLockFree.totalPagesReclaimed,1706263267622000000,1706263327604000000,0
StreamlinedBlobStorage.recordsDeleted,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalPagesHandedOver,1706263267622000000,1706263327604000000,0
StreamlinedBlobStorage.recordsRelocated,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalPagesReadMs,1706263267622000000,1706263327604000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1706263267622000000,1706263327604000000,239550464
DirectByteBufferAllocator.hits,1706263267622000000,1706263327604000000,0
FilePageCache.maxRegisteredFiles,1706263267622000000,1706263327604000000,539
FilePageCache.pageHits,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1706263267622000000,1706263327604000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalPagesRequested,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalBytesRead,1706263267622000000,1706263327604000000,0
DirectByteBufferAllocator.reclaimed,1706263267622000000,1706263327604000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1706263267622000000,1706263327604000000,0
DirectByteBufferAllocator.disposed,1706263267622000000,1706263327604000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1706263267622000000,1706263327604000000,0
FilePageCache.capacityInBytes,1706263267622000000,1706263327604000000,503316478
FilePageCacheLockFree.totalBytesWritten,1706263267622000000,1706263327604000000,0
FilePageCache.totalPageLoadsUs,1706263267622000000,1706263327604000000,0
FlushQueue.executionTimeMaxNs,1706263267622000000,1706263327604000000,0
FlushQueue.queueSize90P,1706263267622000000,1706263327604000000,0
FlushQueue.executionTime90PNs,1706263267622000000,1706263327604000000,0
FlushQueue.executionTimeAvgNs,1706263267622000000,1706263327604000000,0.0
AWTEventQueue.dispatchTime90PNs,1706263267622000000,1706263327604000000,0
WriteAction.executionsCount,1706263267622000000,1706263327604000000,0
ReadAction.executionsCount,1706263267622000000,1706263327604000000,157
NonBlockingReadAction.finalizedExecutionTimeUs,1706263267622000000,1706263327604000000,0
AWTEventQueue.eventsDispatched,1706263267622000000,1706263327604000000,0
FlushQueue.queueSizeMax,1706263267622000000,1706263327604000000,0
AWTEventQueue.dispatchTimeMaxNs,1706263267622000000,1706263327604000000,0
FlushQueue.waitingTime90PNs,1706263267622000000,1706263327604000000,0
AWTEventQueue.dispatchTimeAvgNs,1706263267622000000,1706263327604000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1706263267622000000,1706263327604000000,0
FlushQueue.waitingTimeAvgNs,1706263267622000000,1706263327604000000,0.0
FlushQueue.queueSizeAvg,1706263267622000000,1706263327604000000,0.0
FlushQueue.waitingTimeMaxNs,1706263267622000000,1706263327604000000,0
NonBlockingReadAction.failedExecutionsCount,1706263267622000000,1706263327604000000,0
AWTEventQueue.dispatchTimeTotalNS,1706263267622000000,1706263327604000000,1607786481
FlushQueue.tasksExecuted,1706263267622000000,1706263327604000000,0
NonBlockingReadAction.failedExecutionTimeUs,1706263267622000000,1706263327604000000,0
workspaceModel.pre.handlers.ms,1706263327604000000,1706263365352000000,0
workspaceModel.collect.changes.ms,1706263327604000000,1706263365352000000,0
workspaceModel.loading.from.cache.ms,1706263327604000000,1706263365352000000,42
workspaceModel.replace.project.model.ms,1706263327604000000,1706263365352000000,0
workspaceModel.check.recursive.update.ms,1706263327604000000,1706263365352000000,0
workspaceModel.initializing.ms,1706263327604000000,1706263365352000000,0
workspaceModel.updates.count,1706263327604000000,1706263365352000000,0
workspaceModel.updates.precise.ms,1706263327604000000,1706263365352000000,0
workspaceModel.loading.total.ms,1706263327604000000,1706263365352000000,70
workspaceModel.init.bridges.ms,1706263327604000000,1706263365352000000,0
workspaceModel.update.unloaded.entities.ms,1706263327604000000,1706263365352000000,0
workspaceModel.updates.ms,1706263327604000000,1706263365352000000,0
workspaceModel.to.snapshot.ms,1706263327604000000,1706263365352000000,0
workspaceModel.global.updates.count,1706263327604000000,1706263365352000000,0
jps.global.initialize.library.bridges.after.loading.ms,1706263327604000000,1706263365352000000,0
jps.library.entities.serializer.load.entities.ms,1706263327604000000,1706263365352000000,0
jps.global.handle.before.change.events.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.entities.ms,1706263327604000000,1706263365352000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1706263327604000000,1706263365352000000,0
workspaceModel.load.cache.metadata.from.file.ms,1706263327604000000,1706263365352000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1706263327604000000,1706263365352000000,0
workspaceModel.global.apply.state.to.project.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1706263327604000000,1706263365352000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1706263327604000000,1706263365352000000,0
jps.load.initial.state.ms,1706263327604000000,1706263365352000000,14
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1706263327604000000,1706263365352000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1706263327604000000,1706263365352000000,0
jps.app.storage.content.writer.save.component.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706263327604000000,1706263365352000000,0
workspaceModel.global.updates.ms,1706263327604000000,1706263365352000000,0
jps.global.handle.changed.events.ms,1706263327604000000,1706263365352000000,0
jps.library.entities.serializer.save.entities.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1706263327604000000,1706263365352000000,1
workspaceModel.load.cache.from.file.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1706263327604000000,1706263365352000000,0
jps.global.initialize.library.bridges.ms,1706263327604000000,1706263365352000000,0
jps.global.get.libraries.ms,1706263327604000000,1706263365352000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1706263327604000000,1706263365352000000,0
jps.global.get.library.by.name.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1706263327604000000,1706263365352000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1706263327604000000,1706263365352000000,10
workspaceModel.moduleManagerBridge.load.module.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706263327604000000,1706263365352000000,0
jps.app.storage.content.reader.load.component.ms,1706263327604000000,1706263365352000000,2
workspaceModel.sync.entities.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1706263327604000000,1706263365352000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1706263327604000000,1706263365352000000,0
jps.save.global.entities.ms,1706263327604000000,1706263365352000000,37
workspaceModel.save.cache.to.file.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1706263327604000000,1706263365352000000,0
jps.global.get.library.ms,1706263327604000000,1706263365352000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1706263327604000000,1706263365352000000,0
FilePageCache.totalPageDisposalsUs,1706263327604000000,1706263365352000000,0
StorageLockContext.competingThreads.avg,1706263327604000000,1706263365352000000,0.0
StorageLockContext.competingThreads.max,1706263327604000000,1706263365352000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1706263327604000000,1706263365352000000,16384
FilePageCacheLockFree.housekeeperTurnsDone,1706263327604000000,1706263365352000000,77
StorageLockContext.competingThreads.90P,1706263327604000000,1706263365352000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1706263327604000000,1706263365352000000,0
FilePageCache.disposedBuffers,1706263327604000000,1706263365352000000,411
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1706263327604000000,1706263365352000000,42270720
DirectByteBufferAllocator.misses,1706263327604000000,1706263365352000000,0
FilePageCacheLockFree.totalPagesWritten,1706263327604000000,1706263365352000000,0
FilePageCacheLockFree.heapBytesInUse,1706263327604000000,1706263365352000000,0
FilePageCache.pageLoads,1706263327604000000,1706263365352000000,0
FilePageCacheLockFree.nativeBytesInUse,1706263327604000000,1706263365352000000,0
FilePageCacheLockFree.totalBytesRequested,1706263327604000000,1706263365352000000,0
FilePageCache.pageFastCacheHits,1706263327604000000,1706263365352000000,28
FilePageCacheLockFree.housekeeperTimeSpentMs,1706263327604000000,1706263365352000000,56
FilePageCacheLockFree.housekeeperTurnsSkipped,1706263327604000000,1706263365352000000,32988
FilePageCacheLockFree.totalPageAllocationsWaited,1706263327604000000,1706263365352000000,0
FilePageCacheLockFree.totalPagesAllocated,1706263327604000000,1706263365352000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1706263327604000000,1706263365352000000,0
FilePageCache.uncachedFileAccess,1706263327604000000,1706263365352000000,0
FilePageCacheLockFree.totalPagesWriteMs,1706263327604000000,1706263365352000000,0
FilePageCache.maxCacheSizeInBytes,1706263327604000000,1706263365352000000,239534080
FilePageCacheLockFree.totalPagesReclaimed,1706263327604000000,1706263365352000000,2
