# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageHits,1706282930041000000,1706282955284000000,1364098
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1706282930041000000,1706282955284000000,41975808
FilePageCache.totalPageLoadsUs,1706282930041000000,1706282955284000000,521389
FilePageCacheLockFree.nativeBytesInUse,1706282930041000000,1706282955284000000,0
FilePageCacheLockFree.totalPagesReclaimed,1706282930041000000,1706282955284000000,2
FilePageCache.totalPageDisposalsUs,1706282930041000000,1706282955284000000,1106
FilePageCacheLockFree.totalPagesReadMs,1706282930041000000,1706282955284000000,5
FilePageCacheLockFree.housekeeperTimeSpentMs,1706282930041000000,1706282955284000000,174
DirectByteBufferAllocator.reclaimed,1706282930041000000,1706282955284000000,47
AWTEventQueue.dispatchTimeTotalNS,1706282930041000000,1706282955284000000,2050737159
workspaceModel.mutableEntityStorage.resolve.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1706282930041000000,1706282955284000000,0
workspaceModel.global.apply.state.to.project.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1706282930041000000,1706282955284000000,0
jps.app.storage.content.writer.save.component.ms,1706282930041000000,1706282955284000000,0
workspaceModel.load.cache.metadata.from.file.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1706282930041000000,1706282955284000000,0
workspaceModel.save.cache.to.file.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1706282930041000000,1706282955284000000,0
jps.global.initialize.library.bridges.ms,1706282930041000000,1706282955284000000,0
workspaceModel.global.updates.count,1706282930041000000,1706282955284000000,0
jps.library.entities.serializer.load.entities.ms,1706282930041000000,1706282955284000000,0
jps.save.global.entities.ms,1706282930041000000,1706282955284000000,40
jps.global.initialize.library.bridges.after.loading.ms,1706282930041000000,1706282955284000000,0
jps.app.storage.content.reader.load.component.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1706282930041000000,1706282955284000000,0
workspaceModel.global.updates.ms,1706282930041000000,1706282955284000000,0
jps.load.initial.state.ms,1706282930041000000,1706282955284000000,10
workspaceModel.load.cache.from.file.ms,1706282930041000000,1706282955284000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1706282930041000000,1706282955284000000,0
jps.library.entities.serializer.save.entities.ms,1706282930041000000,1706282955284000000,0
jps.global.get.library.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706282930041000000,1706282955284000000,0
jps.global.handle.before.change.events.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1706282930041000000,1706282955284000000,0
workspaceModel.mutableEntityStorage.entities.ms,1706282930041000000,1706282955284000000,5
jps.global.get.libraries.ms,1706282930041000000,1706282955284000000,0
jps.global.handle.changed.events.ms,1706282930041000000,1706282955284000000,0
workspaceModel.sync.entities.ms,1706282930041000000,1706282955284000000,0
jps.global.get.library.by.name.ms,1706282930041000000,1706282955284000000,0
