# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalBytesRead,1706134597359000000,1706134657390000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1706134597359000000,1706134657390000000,672269
FilePageCacheLockFree.totalBytesWritten,1706134597359000000,1706134657390000000,24
StorageLockContext.competingThreads.90P,1706134597359000000,1706134657390000000,0
FilePageCache.maxCacheSizeInBytes,1706134597359000000,1706134657390000000,207634432
FilePageCacheLockFree.totalPagesRequestsMs,1706134597359000000,1706134657390000000,10
StreamlinedBlobStorage.recordsRelocated,1706134597359000000,1706134657390000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1706134597359000000,1706134657390000000,0
StorageLockContext.competingThreads.max,1706134597359000000,1706134657390000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1706134597359000000,1706134657390000000,0
FilePageCache.totalPageDisposalsUs,1706134597359000000,1706134657390000000,2111
FilePageCache.pageFastCacheHits,1706134597359000000,1706134657390000000,24094
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1706134597359000000,1706134657390000000,207650816
FilePageCacheLockFree.totalPagesReadMs,1706134597359000000,1706134657390000000,8
FilePageCacheLockFree.housekeeperTurnsDone,1706134597359000000,1706134657390000000,120
FilePageCacheLockFree.totalPagesReclaimed,1706134597359000000,1706134657390000000,0
FilePageCache.pageLoads,1706134597359000000,1706134657390000000,601
FilePageCacheLockFree.nativeBytesInUse,1706134597359000000,1706134657390000000,16384
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1706134597359000000,1706134657390000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1706134597359000000,1706134657390000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1706134597359000000,1706134657390000000,0
DirectByteBufferAllocator.disposed,1706134597359000000,1706134657390000000,310
FilePageCache.uncachedFileAccess,1706134597359000000,1706134657390000000,559
StorageLockContext.competingThreads.avg,1706134597359000000,1706134657390000000,0.0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1706134597359000000,1706134657390000000,0
FilePageCache.pageHits,1706134597359000000,1706134657390000000,0
DirectByteBufferAllocator.hits,1706134597359000000,1706134657390000000,91
FilePageCache.pageLoadsAboveSizeThreshold,1706134597359000000,1706134657390000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1706134597359000000,1706134657390000000,0
FilePageCacheLockFree.totalPagesAllocated,1706134597359000000,1706134657390000000,2
FileChannelInterruptsRetryer.totalRetriedAttempts,1706134597359000000,1706134657390000000,0
DirectByteBufferAllocator.reclaimed,1706134597359000000,1706134657390000000,91
FilePageCache.maxRegisteredFiles,1706134597359000000,1706134657390000000,539
FilePageCacheLockFree.heapBytesInUse,1706134597359000000,1706134657390000000,0
FilePageCacheLockFree.totalPagesWritten,1706134597359000000,1706134657390000000,3
FilePageCacheLockFree.totalPagesWriteMs,1706134597359000000,1706134657390000000,1
MappedFileStorage.totalPagesMapped,1706134597359000000,1706134657390000000,6
FilePageCacheLockFree.housekeeperTurnsSkipped,1706134597359000000,1706134657390000000,51512
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1706134597359000000,1706134657390000000,0
StreamlinedBlobStorage.recordsAllocated,1706134597359000000,1706134657390000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1706134597359000000,1706134657390000000,469
IndexesFlusher.totalFlushesRetried,1706134597359000000,1706134657390000000,0
IndexesFlusher.totalFlushes,1706134597359000000,1706134657390000000,7
IndexesFlusher.totalFlushingTimeUs,1706134597359000000,1706134657390000000,4199
IndexesFlusher.totalContentionQuotaSpent,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706134597359000000,1706134657390000000,0
workspaceModel.global.apply.state.to.project.ms,1706134597359000000,1706134657390000000,0
workspaceModel.save.cache.to.file.ms,1706134597359000000,1706134657390000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1706134597359000000,1706134657390000000,0
jps.library.entities.serializer.load.entities.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.entities.ms,1706134597359000000,1706134657390000000,0
workspaceModel.load.cache.metadata.from.file.ms,1706134597359000000,1706134657390000000,0
jps.global.handle.changed.events.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1706134597359000000,1706134657390000000,0
jps.global.get.libraries.ms,1706134597359000000,1706134657390000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1706134597359000000,1706134657390000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1706134597359000000,1706134657390000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1706134597359000000,1706134657390000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1706134597359000000,1706134657390000000,0
jps.global.get.library.by.name.ms,1706134597359000000,1706134657390000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1706134597359000000,1706134657390000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1706134597359000000,1706134657390000000,0
jps.app.storage.content.reader.load.component.ms,1706134597359000000,1706134657390000000,2
jps.load.initial.state.ms,1706134597359000000,1706134657390000000,12
jps.global.initialize.library.bridges.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1706134597359000000,1706134657390000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1706134597359000000,1706134657390000000,0
jps.global.handle.before.change.events.ms,1706134597359000000,1706134657390000000,0
jps.global.get.library.ms,1706134597359000000,1706134657390000000,0
workspaceModel.global.updates.count,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1706134597359000000,1706134657390000000,0
workspaceModel.global.updates.ms,1706134597359000000,1706134657390000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1706134597359000000,1706134657390000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1706134597359000000,1706134657390000000,0
jps.library.entities.serializer.save.entities.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1706134597359000000,1706134657390000000,0
workspaceModel.load.cache.from.file.ms,1706134597359000000,1706134657390000000,0
jps.global.initialize.library.bridges.after.loading.ms,1706134597359000000,1706134657390000000,0
workspaceModel.sync.entities.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1706134597359000000,1706134657390000000,0
jps.save.global.entities.ms,1706134597359000000,1706134657390000000,35
workspaceModel.mutableEntityStorage.resolve.ms,1706134597359000000,1706134657390000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1706134597359000000,1706134657390000000,0
jps.app.storage.content.writer.save.component.ms,1706134597359000000,1706134657390000000,0
AWTEventQueue.dispatchTimeTotalNS,1706134597359000000,1706134657390000000,13739734850
AWTEventQueue.dispatchTime90PNs,1706134597359000000,1706134657390000000,0
FlushQueue.waitingTimeAvgNs,1706134597359000000,1706134657390000000,0.0
FlushQueue.executionTime90PNs,1706134597359000000,1706134657390000000,0
AWTEventQueue.dispatchTimeMaxNs,1706134597359000000,1706134657390000000,0
FlushQueue.executionTimeMaxNs,1706134597359000000,1706134657390000000,0
FlushQueue.waitingTime90PNs,1706134597359000000,1706134657390000000,0
FlushQueue.executionTimeAvgNs,1706134597359000000,1706134657390000000,0.0
FlushQueue.tasksExecuted,1706134597359000000,1706134657390000000,0
AWTEventQueue.dispatchTimeAvgNs,1706134597359000000,1706134657390000000,0.0
AWTEventQueue.eventsDispatched,1706134597359000000,1706134657390000000,0
FlushQueue.waitingTimeMaxNs,1706134597359000000,1706134657390000000,0
ReadAction.executionsCount,1706134597359000000,1706134657390000000,272
FlushQueue.queueSize90P,1706134597359000000,1706134657390000000,0
WriteAction.executionsCount,1706134597359000000,1706134657390000000,2
FlushQueue.queueSizeMax,1706134597359000000,1706134657390000000,0
FlushQueue.queueSizeAvg,1706134597359000000,1706134657390000000,0.0
workspaceModel.pre.handlers.ms,1706134657390000000,1706134666016000000,0
workspaceModel.to.snapshot.ms,1706134657390000000,1706134666016000000,0
workspaceModel.update.unloaded.entities.ms,1706134657390000000,1706134666016000000,0
workspaceModel.check.recursive.update.ms,1706134657390000000,1706134666016000000,0
workspaceModel.updates.precise.ms,1706134657390000000,1706134666016000000,0
workspaceModel.initializing.ms,1706134657390000000,1706134666016000000,0
workspaceModel.updates.count,1706134657390000000,1706134666016000000,0
workspaceModel.loading.total.ms,1706134657390000000,1706134666016000000,38
workspaceModel.init.bridges.ms,1706134657390000000,1706134666016000000,0
workspaceModel.updates.ms,1706134657390000000,1706134666016000000,0
workspaceModel.replace.project.model.ms,1706134657390000000,1706134666016000000,0
workspaceModel.loading.from.cache.ms,1706134657390000000,1706134666016000000,23
workspaceModel.collect.changes.ms,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalPagesRequested,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1706134657390000000,1706134666016000000,0
FilePageCache.totalPageLoadsUs,1706134657390000000,1706134666016000000,0
DirectByteBufferAllocator.misses,1706134657390000000,1706134666016000000,0
FilePageCache.disposedBuffers,1706134657390000000,1706134666016000000,200
FilePageCacheLockFree.totalBytesRequested,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalPagesHandedOver,1706134657390000000,1706134666016000000,0
FilePageCache.capacityInBytes,1706134657390000000,1706134666016000000,503316478
FilePageCacheLockFree.totalBytesRead,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalBytesWritten,1706134657390000000,1706134666016000000,0
StorageLockContext.competingThreads.90P,1706134657390000000,1706134666016000000,0
FilePageCache.maxCacheSizeInBytes,1706134657390000000,1706134666016000000,207634432
FilePageCacheLockFree.totalPagesRequestsMs,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1706134657390000000,1706134666016000000,0
StorageLockContext.competingThreads.max,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1706134657390000000,1706134666016000000,0
FilePageCache.totalPageDisposalsUs,1706134657390000000,1706134666016000000,0
FilePageCache.pageFastCacheHits,1706134657390000000,1706134666016000000,40
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1706134657390000000,1706134666016000000,41975808
FilePageCacheLockFree.totalPagesReadMs,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1706134657390000000,1706134666016000000,19
FilePageCacheLockFree.totalPagesReclaimed,1706134657390000000,1706134666016000000,2
FilePageCache.pageLoads,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.nativeBytesInUse,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1706134657390000000,1706134666016000000,16384
FilePageCacheLockFree.totalHeapBytesAllocated,1706134657390000000,1706134666016000000,0
DirectByteBufferAllocator.disposed,1706134657390000000,1706134666016000000,158
FilePageCache.uncachedFileAccess,1706134657390000000,1706134666016000000,0
StorageLockContext.competingThreads.avg,1706134657390000000,1706134666016000000,0.0
FilePageCache.pageHits,1706134657390000000,1706134666016000000,0
DirectByteBufferAllocator.hits,1706134657390000000,1706134666016000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1706134657390000000,1706134666016000000,2
FilePageCacheLockFree.totalPagesAllocated,1706134657390000000,1706134666016000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1706134657390000000,1706134666016000000,0
DirectByteBufferAllocator.reclaimed,1706134657390000000,1706134666016000000,44
FilePageCache.maxRegisteredFiles,1706134657390000000,1706134666016000000,539
FilePageCacheLockFree.heapBytesInUse,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalPagesWritten,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.totalPagesWriteMs,1706134657390000000,1706134666016000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1706134657390000000,1706134666016000000,7393
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1706134657390000000,1706134666016000000,41975808
FilePageCacheLockFree.housekeeperTimeSpentMs,1706134657390000000,1706134666016000000,36
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706134657390000000,1706134666016000000,0
workspaceModel.global.apply.state.to.project.ms,1706134657390000000,1706134666016000000,0
workspaceModel.save.cache.to.file.ms,1706134657390000000,1706134666016000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1706134657390000000,1706134666016000000,0
jps.library.entities.serializer.load.entities.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.entities.ms,1706134657390000000,1706134666016000000,0
workspaceModel.load.cache.metadata.from.file.ms,1706134657390000000,1706134666016000000,0
jps.global.handle.changed.events.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1706134657390000000,1706134666016000000,0
jps.global.get.libraries.ms,1706134657390000000,1706134666016000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1706134657390000000,1706134666016000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1706134657390000000,1706134666016000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1706134657390000000,1706134666016000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1706134657390000000,1706134666016000000,0
jps.global.get.library.by.name.ms,1706134657390000000,1706134666016000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1706134657390000000,1706134666016000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1706134657390000000,1706134666016000000,0
jps.app.storage.content.reader.load.component.ms,1706134657390000000,1706134666016000000,2
jps.load.initial.state.ms,1706134657390000000,1706134666016000000,12
jps.global.initialize.library.bridges.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1706134657390000000,1706134666016000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1706134657390000000,1706134666016000000,0
jps.global.handle.before.change.events.ms,1706134657390000000,1706134666016000000,0
jps.global.get.library.ms,1706134657390000000,1706134666016000000,0
workspaceModel.global.updates.count,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1706134657390000000,1706134666016000000,0
workspaceModel.global.updates.ms,1706134657390000000,1706134666016000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1706134657390000000,1706134666016000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1706134657390000000,1706134666016000000,0
jps.library.entities.serializer.save.entities.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1706134657390000000,1706134666016000000,0
workspaceModel.load.cache.from.file.ms,1706134657390000000,1706134666016000000,0
jps.global.initialize.library.bridges.after.loading.ms,1706134657390000000,1706134666016000000,0
workspaceModel.sync.entities.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1706134657390000000,1706134666016000000,0
jps.save.global.entities.ms,1706134657390000000,1706134666016000000,35
workspaceModel.mutableEntityStorage.resolve.ms,1706134657390000000,1706134666016000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1706134657390000000,1706134666016000000,0
jps.app.storage.content.writer.save.component.ms,1706134657390000000,1706134666016000000,0
AWTEventQueue.dispatchTimeTotalNS,1706134657390000000,1706134666016000000,995256286
